,Unnamed: 0,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
0,0,412,0.0005406025749292,24,18,5,"[0.2478104829788208, 0.11512742191553116, 0.07960120588541031, 0.055723633617162704, 0.04372507706284523, 0.03471579775214195, 0.030419154092669487, 0.028121493756771088, 0.02665969729423523, 0.022845128551125526, 0.025339554995298386, 0.0190084557980299, 0.018374519422650337, 0.018280507996678352, 0.017427342012524605, 0.01610574871301651, 0.014782270416617393, 0.013942624442279339]","[0.13404728472232819, 0.06491243094205856, 0.05837629735469818, 0.05120726674795151, 0.04554404690861702, 0.11323964595794678, 0.0422661192715168, 0.06165772303938866, 0.04032314568758011, 0.21678973734378815, 0.034476060420274734, 0.031177237629890442, 0.032122980803251266, 0.03546476364135742, 0.03317749872803688, 0.03653045743703842, 0.031198715791106224, 0.031403250992298126]",0.0311772376298904,1363.958821864915,0
0,0,413,0.0005389430884557,24,18,5,"[0.24678738415241241, 0.10989436507225037, 0.07492462545633316, 0.05435654893517494, 0.0411825105547905, 0.032779939472675323, 0.029755564406514168, 0.02598579227924347, 0.025465281680226326, 0.02297375164926052, 0.020264895632863045, 0.018372412770986557, 0.017139265313744545, 0.01725204661488533, 0.01635073870420456, 0.014630705118179321, 0.014804912731051445, 0.013315699063241482]","[0.09815935790538788, 0.060545001178979874, 0.047874078154563904, 0.05040660873055458, 0.040596410632133484, 0.0408242866396904, 0.0515156090259552, 0.04008067026734352, 0.040817007422447205, 0.036535222083330154, 0.03318453207612038, 0.032143544405698776, 0.033656783401966095, 0.03496021404862404, 0.029682694002985954, 0.051760487258434296, 0.028180237859487534, 0.030287684872746468]",0.0281802378594875,1399.709830292035,0
0,0,414,0.0004972446241015,24,18,5,"[0.25595003366470337, 0.21026228368282318, 0.0970245897769928, 0.07026872783899307, 0.05489949509501457, 0.0431227907538414, 0.03534874692559242, 0.031510092318058014, 0.025741392746567726, 0.02356194145977497, 0.021840393543243408, 0.019810378551483154, 0.018947875127196312, 0.016438547521829605, 0.015191829763352871, 0.015250644646584988, 0.014748170971870422, 0.012893814593553543]","[0.7079457640647888, 0.07673125714063644, 0.06479906290769577, 0.06616201251745224, 0.04736774042248726, 0.04793119058012962, 0.042872197926044464, 0.038922280073165894, 0.04042528569698334, 0.039639607071876526, 0.06074758246541023, 0.03298764303326607, 0.03153303265571594, 0.03116127848625183, 0.03308961167931557, 0.030339200049638748, 0.030959557741880417, 0.0345623716711998]",0.0303392000496387,1385.007758195512,0
1,1,415,0.0005125405666853,24,18,5,"[0.2513894736766815, 0.11614657938480377, 0.07678329944610596, 0.05604108050465584, 0.04682401195168495, 0.037635695189237595, 0.03319597616791725, 0.02705574221909046, 0.026501353830099106, 0.024265162646770477, 0.02214685082435608, 0.021238312125205994, 0.017322855070233345, 0.016944216564297676, 0.01635039411485195, 0.015671195462346077, 0.015573474578559399, 0.015112482942640781]","[0.0946088507771492, 0.11131509393453598, 0.12271511554718018, 0.04933746159076691, 0.0737358033657074, 0.044072963297367096, 0.043239526450634, 0.043523699045181274, 0.03467067703604698, 0.03982560709118843, 0.03336381912231445, 0.0330408439040184, 0.0357745960354805, 0.032486796379089355, 0.038503874093294144, 0.03311798349022865, 0.03295443579554558, 0.03932930529117584]",0.0324867963790893,1351.8770401499933,0
1,1,416,0.0005160122937416,25,18,5,"[0.27081677317619324, 0.1194486916065216, 0.08231471478939056, 0.05765862762928009, 0.04688084498047829, 0.035229917615652084, 0.030098963528871536, 0.026374822482466698, 0.024032631888985634, 0.021858710795640945, 0.01971191167831421, 0.018764622509479523, 0.01798105426132679, 0.017089610919356346, 0.01534962747246027, 0.015400642529129982, 0.014341707341372967, 0.013791408389806747]","[0.12061052024364471, 0.09548293799161911, 0.05785069987177849, 0.04313034564256668, 0.04608115181326866, 0.04821550101041794, 0.04568367078900337, 0.03882313519716263, 0.03806673362851143, 0.038520026952028275, 0.035768136382102966, 0.035853032022714615, 0.034186821430921555, 0.03295334056019783, 0.03794342279434204, 0.03262171149253845, 0.034320931881666183, 0.03460504487156868]",0.0326217114925384,1348.9139784839936,0
1,1,417,0.0005603464932593,23,18,5,"[0.26564928889274597, 0.1239602342247963, 0.08024351298809052, 0.05861734598875046, 0.04560081288218498, 0.03765533119440079, 0.03269396722316742, 0.029109898954629898, 0.025967687368392944, 0.02348089963197708, 0.021162955090403557, 0.020285997539758682, 0.01762734167277813, 0.018202589824795723, 0.016521528363227844, 0.01618598960340023, 0.015810146927833557, 0.014111267402768135]","[0.096270352602005, 0.07838460057973862, 0.05160561203956604, 0.0766107439994812, 0.048564162105321884, 0.04504600539803505, 0.04650023207068443, 0.03932929039001465, 0.03622400760650635, 0.04013433679938316, 0.03628651425242424, 0.03385379910469055, 0.03250223025679588, 0.030111193656921387, 0.029267456382513046, 0.029462888836860657, 0.034595705568790436, 0.029613811522722244]",0.029267456382513,1377.5675462894142,0
1,1,418,0.0005224775012718,23,20,5,"[0.2892288267612457, 0.1322668492794037, 0.08966309577226639, 0.06294415146112442, 0.051900267601013184, 0.04299468919634819, 0.033793751150369644, 0.029447607696056366, 0.02589951641857624, 0.02269027940928936, 0.019489537924528122, 0.022038981318473816, 0.016535282135009766, 0.016072798520326614, 0.01447839941829443, 0.013851181603968143, 0.014143704436719418, 0.01354732271283865, 0.011657845228910446, 0.011436489410698414]","[0.10682163387537003, 0.07452301681041718, 0.06022946536540985, 0.053327254951000214, 0.05277983099222183, 0.04580206051468849, 0.04335995391011238, 0.04065945744514465, 0.034892503172159195, 0.0392526313662529, 0.03705174848437309, 0.03588109463453293, 0.03264465183019638, 0.03254282847046852, 0.0318576842546463, 0.03219817578792572, 0.04084477201104164, 0.031441982835531235, 0.03151474893093109, 0.03142302483320236]",0.0314230248332023,1582.8874014370376,0
1,1,419,0.0006077403975707,23,18,5,"[0.2375781238079071, 0.10507914423942566, 0.0701233521103859, 0.05177003890275955, 0.04209977760910988, 0.035069629549980164, 0.03155515715479851, 0.02778700180351734, 0.024947499856352806, 0.024211136624217033, 0.022676024585962296, 0.02060871198773384, 0.01735086739063263, 0.01759170927107334, 0.01719120889902115, 0.016250986605882645, 0.01509448979049921, 0.013734170235693455]","[0.0780622661113739, 0.06972938030958176, 0.05393100529909134, 0.07346409559249878, 0.05320291221141815, 0.03651648759841919, 0.037717826664447784, 0.047573212534189224, 0.038770124316215515, 0.04092595353722572, 0.03584827855229378, 0.03617096692323685, 0.03141229599714279, 0.04007358476519585, 0.03440328314900398, 0.030577339231967926, 0.03434278443455696, 0.030856575816869736]",0.0305773392319679,1414.4356893077493,0
2,2,420,0.0006239259297556,25,18,5,"[0.26371145248413086, 0.11200714111328125, 0.07699563354253769, 0.05923130735754967, 0.04568089172244072, 0.03762863948941231, 0.03079596906900406, 0.02736520580947399, 0.025631634518504143, 0.022714126855134964, 0.01973351091146469, 0.02065245993435383, 0.020231185480952263, 0.016943547874689102, 0.016407214105129242, 0.014701616019010544, 0.014830542728304863, 0.014023249968886375]","[0.0962427482008934, 0.08055883646011353, 0.06946660578250885, 0.05074348673224449, 0.048602145165205, 0.0442037507891655, 0.047021184116601944, 0.03569011762738228, 0.03656085208058357, 0.03696226701140404, 0.036614421755075455, 0.03781983628869057, 0.03160121291875839, 0.03430349379777908, 0.03208015859127045, 0.031865231692790985, 0.031488846987485886, 0.028248842805624008]",0.028248842805624,1328.7402076239232,0
2,2,421,0.0003350660960579,22,20,5,"[0.2565596401691437, 0.1293909102678299, 0.09525857865810394, 0.07228640466928482, 0.05617835372686386, 0.04350165277719498, 0.03721410036087036, 0.031798575073480606, 0.028380978852510452, 0.023130513727664948, 0.022087326273322105, 0.019292687997221947, 0.01821340247988701, 0.01566816121339798, 0.014989596791565418, 0.014950531534850597, 0.012542462907731533, 0.01257324405014515, 0.012328136712312698, 0.011453461833298206]","[0.12526851892471313, 0.0954926460981369, 0.06826550513505936, 0.05500722676515579, 0.05859007313847542, 0.050947800278663635, 0.18015237152576447, 0.045303307473659515, 0.044916268438100815, 0.050825897604227066, 0.03852556645870209, 0.044862180948257446, 0.04028993099927902, 0.0382683239877224, 0.04445269703865051, 0.03667013347148895, 0.037444159388542175, 0.038676656782627106, 0.037068337202072144, 0.034741830080747604]",0.0347418300807476,1545.2653989440296,0
2,2,422,0.000289840814709,23,18,5,"[0.2602519392967224, 0.14077644050121307, 0.10032248497009277, 0.07780338078737259, 0.06008397415280342, 0.04992289841175079, 0.03957771137356758, 0.033038780093193054, 0.0283005740493536, 0.024688055738806725, 0.02218850515782833, 0.0202846247702837, 0.018494578078389168, 0.016918443143367767, 0.015453046187758446, 0.013985149562358856, 0.014067920856177807, 0.013078449293971062]","[0.11099793016910553, 0.0831335112452507, 0.07229311019182205, 0.05925074592232704, 0.06793126463890076, 0.04890080913901329, 0.053298503160476685, 0.047220081090927124, 0.044972483068704605, 0.040984850376844406, 0.04594489187002182, 0.038875095546245575, 0.044579632580280304, 0.039540376514196396, 0.041486650705337524, 0.03923674672842026, 0.03714045509696007, 0.035263799130916595]",0.0352637991309165,1380.1937963897362,0
2,2,423,0.0003216047248883,23,20,5,"[0.25624531507492065, 0.1269199699163437, 0.09667083621025085, 0.07136978209018707, 0.055339258164167404, 0.04373735934495926, 0.03440427780151367, 0.02880167029798031, 0.024827472865581512, 0.021069370210170746, 0.01929149590432644, 0.017183301970362663, 0.015219437889754772, 0.014323513023555279, 0.013865316286683083, 0.012143268249928951, 0.011834842152893543, 0.011084703728556633, 0.01146440114825964, 0.010283172130584717]","[0.10085565596818924, 0.10521350055932999, 0.09274560213088989, 0.07818695157766342, 0.05356002599000931, 0.05032234638929367, 0.04150674492120743, 0.04003680869936943, 0.041287776082754135, 0.037730880081653595, 0.03628839924931526, 0.036995720118284225, 0.03481999784708023, 0.04459758475422859, 0.03320591151714325, 0.05175128951668739, 0.0321015939116478, 0.033127233386039734, 0.03233671560883522, 0.032818034291267395]",0.0321015939116478,1575.5005713086575,0
2,2,424,0.0003668746725419,22,18,5,"[0.2726476192474365, 0.13204807043075562, 0.096856489777565, 0.07092330604791641, 0.05544350668787956, 0.04591802880167961, 0.03593407943844795, 0.03098229132592678, 0.026175666600465775, 0.02224583923816681, 0.020240912213921547, 0.0177395511418581, 0.01633233018219471, 0.014793649315834045, 0.014164426364004612, 0.013958558440208435, 0.012060388922691345, 0.011804279871284962]","[0.1001296415925026, 0.06762053072452545, 0.06126544997096062, 0.056525979191064835, 0.11427947133779526, 0.060949843376874924, 0.16985249519348145, 0.048388004302978516, 0.05041458085179329, 0.06695790588855743, 0.04463031515479088, 0.04080251604318619, 0.04055747389793396, 0.03699841350317001, 0.03995048999786377, 0.03953878581523895, 0.038130175322294235, 0.03619956597685814]",0.0361995659768581,1446.039651922998,0
3,3,425,0.0006197033306358,23,18,5,"[0.2677215039730072, 0.10920175909996033, 0.07538443058729172, 0.052084170281887054, 0.04297869652509689, 0.03607199341058731, 0.03191899135708809, 0.029302163049578667, 0.02609083242714405, 0.024176575243473053, 0.023167064413428307, 0.021577881649136543, 0.018420599400997162, 0.017723003402352333, 0.018684223294258118, 0.017247846350073814, 0.014894681982696056, 0.014704599976539612]","[0.07841099053621292, 0.07436949014663696, 0.055747948586940765, 0.06860341876745224, 0.03985742852091789, 0.042943354696035385, 0.03925614058971405, 0.04080398380756378, 0.03339041396975517, 0.03545055165886879, 0.03464192897081375, 0.031776707619428635, 0.030217090621590614, 0.030020538717508316, 0.031074943020939827, 0.028613414615392685, 0.029195133596658707, 0.035004790872335434]",0.0286134146153926,1350.6371484280098,0
3,3,426,0.0006317395677552,22,18,5,"[0.2408202886581421, 0.10613413155078888, 0.07207302749156952, 0.05176767706871033, 0.042957890778779984, 0.03711146488785744, 0.03193259611725807, 0.032037440687417984, 0.025802209973335266, 0.023521393537521362, 0.027351150289177895, 0.02183309942483902, 0.018075231462717056, 0.01913783699274063, 0.019566532224416733, 0.01621215045452118, 0.01717083714902401, 0.015674231573939323]","[0.09703057259321213, 0.07872284203767776, 0.05578135326504707, 0.11598365008831024, 0.06358478218317032, 0.048848506063222885, 0.03826865181326866, 0.039620738476514816, 0.036140937358140945, 0.03528248518705368, 0.04366831108927727, 0.040558040142059326, 0.0390632189810276, 0.035341233015060425, 0.033615730702877045, 0.0342089980840683, 0.029409846290946007, 0.030246904119849205]",0.029409846290946,1388.681460030377,0
3,3,427,0.0004569158901501,22,18,5,"[0.2507255971431732, 0.11591507494449615, 0.08016606420278549, 0.05901503562927246, 0.04396534711122513, 0.036064378917217255, 0.029835263267159462, 0.027645867317914963, 0.023520823568105698, 0.02288018725812435, 0.020997243002057076, 0.018433941528201103, 0.017738888040184975, 0.016701074317097664, 0.014513046480715275, 0.014595633372664452, 0.013291370123624802, 0.012634278275072575]","[0.09356830269098282, 0.07046946883201599, 0.06437434256076813, 0.05469876155257225, 0.05067901685833931, 0.04254676774144173, 0.03752626106142998, 0.0492432564496994, 0.04834433272480965, 0.03505657613277435, 0.046426478773355484, 0.03258213773369789, 0.03081449307501316, 0.03629270941019058, 0.0311606302857399, 0.03111998178064823, 0.03439948335289955, 0.02859988994896412]",0.0285998899489641,1378.41484415601,0
3,3,428,0.0004356590759286,25,18,5,"[0.26501578092575073, 0.12244702130556107, 0.08513306826353073, 0.06186094507575035, 0.04827159643173218, 0.03693268075585365, 0.02935328148305416, 0.026544049382209778, 0.0233601201325655, 0.0210444126278162, 0.01876433566212654, 0.01732119545340538, 0.015984056517481804, 0.014571983367204666, 0.01449872087687254, 0.013719423674046993, 0.01341235265135765, 0.011739661917090416]","[0.0909702330827713, 0.07378572970628738, 0.05660468339920044, 0.07514220476150513, 0.07655468583106995, 0.04865788295865059, 0.04547886177897453, 0.04821169376373291, 0.038540348410606384, 0.04930499941110611, 0.03709127753973007, 0.037143874913454056, 0.04172790050506592, 0.03190677985548973, 0.03799901902675629, 0.03655189648270607, 0.035364847630262375, 0.033023472875356674]",0.0319067798554897,1393.1208655517548,0
3,3,429,0.0004354202002525,25,18,5,"[0.2743188440799713, 0.14766041934490204, 0.09712009876966476, 0.07183153182268143, 0.05411623418331146, 0.04303637519478798, 0.03432631865143776, 0.029977263882756233, 0.026012767106294632, 0.022695282474160194, 0.020705362781882286, 0.01848178543150425, 0.01815745420753956, 0.016284402459859848, 0.015501188114285469, 0.015456479042768478, 0.013265999965369701, 0.01235920563340187]","[0.11757781356573105, 0.0743870735168457, 0.06601885706186295, 0.054455578327178955, 0.04904209077358246, 0.05470600724220276, 0.05497686564922333, 0.05190291628241539, 0.04306084290146828, 0.04201780632138252, 0.03802120313048363, 0.040524013340473175, 0.038264404982328415, 0.03808535262942314, 0.036777183413505554, 0.03456995263695717, 0.03645627573132515, 0.035053085535764694]",0.0345699526369571,1403.197326061898,0
4,4,430,0.0005991632300595,25,18,5,"[0.25788605213165283, 0.1190083920955658, 0.08130423724651337, 0.057827387005090714, 0.04378293454647064, 0.03831799700856209, 0.03534252941608429, 0.02798503451049328, 0.025734303519129753, 0.023555034771561623, 0.022673560306429863, 0.020454678684473038, 0.019042061641812325, 0.018138054758310318, 0.017586177214980125, 0.0168706476688385, 0.014839008450508118, 0.015621333383023739]","[0.09374447166919708, 0.12872186303138733, 0.07407313585281372, 0.05039609968662262, 0.0490073561668396, 0.043258026242256165, 0.044243644922971725, 0.03413840010762215, 0.04351586103439331, 0.03840016573667526, 0.036327578127384186, 0.03139837458729744, 0.03316638618707657, 0.03604668751358986, 0.03299694508314133, 0.030797971412539482, 0.03342967852950096, 0.044982168823480606]",0.0307979714125394,1335.1562562340405,0
